	Facies	Formation	Well Name	Depth	GR	ILD_log10	DeltaPHI	PHIND	PE	NM_M	RELPOS
3056	9	B5 LM	CHURCHMAN BIBLE	3069.0	35.1614643796	0.133	3.17279769279	16.8916881437	6.38982859161	2	0.5
3057	9	B5 LM	CHURCHMAN BIBLE	3069.5	36.4778035486	0.118	2.73733379296	17.9109457727	6.14179644561	2	0.483
3058	9	B5 LM	CHURCHMAN BIBLE	3070.0	36.0438396626	0.106	2.02268102481	18.891395426	5.66579512433	2	0.467
3059	9	B5 LM	CHURCHMAN BIBLE	3070.5	41.2076167597	0.1	1.37853756842	19.3889995672	5.42399033366	2	0.45
3060	9	B5 LM	CHURCHMAN BIBLE	3071.0	43.8485727747	0.106	1.73975572364	18.539366845	5.34052038033	2	0.433
3061	9	B5 LM	CHURCHMAN BIBLE	3071.5	41.4040978286	0.123	1.82928540317	18.1008877605	5.274714971	2	0.417
3062	9	B5 LM	CHURCHMAN BIBLE	3072.0	43.0696972359	0.151	1.69262768444	17.6903486291	5.01094853526	2	0.4
3063	9	B5 LM	CHURCHMAN BIBLE	3072.5	39.2736358354	0.184	1.17468717759	17.5026497514	4.91983463649	2	0.383
3064	9	B5 LM	CHURCHMAN BIBLE	3073.0	40.3270990536	0.227	0.681469819278	16.7805536228	5.06616376723	2	0.367
3065	9	B5 LM	CHURCHMAN BIBLE	3073.5	42.5174784753	0.29	0.908478498416	16.0021739309	5.36530458861	2	0.35
3066	9	B5 LM	CHURCHMAN BIBLE	3074.0	46.2323200591	0.366	0.557455041318	15.6833793481	5.54385249497	2	0.333
3067	9	B5 LM	CHURCHMAN BIBLE	3074.5	46.4744119553	0.446	0.0623422811323	15.7624860663	5.46608998276	2	0.317
3068	9	B5 LM	CHURCHMAN BIBLE	3075.0	45.3335754871	0.516	0.595342260399	16.084781215	5.32269210831	2	0.3
3069	9	B5 LM	CHURCHMAN BIBLE	3075.5	40.6608609639	0.585	1.64998733497	16.8352964837	5.09342024991	2	0.283
3070	9	B5 LM	CHURCHMAN BIBLE	3076.0	41.0940113211	0.643	1.63014093497	16.1297517419	5.05461003632	2	0.267
3071	9	B5 LM	CHURCHMAN BIBLE	3076.5	44.0128286162	0.68	1.27073284444	15.0365771941	5.27240925304	2	0.25
3072	9	B5 LM	CHURCHMAN BIBLE	3077.0	50.3366163954	0.707	0.320508850255	13.6168991696	5.71552586597	2	0.233
3073	9	B5 LM	CHURCHMAN BIBLE	3077.5	72.3721934327	0.735	0.189557044122	11.679387498	5.73954929885	2	0.217
3074	9	B5 LM	CHURCHMAN BIBLE	3078.0	111.277769486	0.768	0.421755177241	9.94773709245	5.30810568005	2	0.2
3075	9	B5 LM	CHURCHMAN BIBLE	3078.5	148.252490003	0.802	1.93420937742	8.35232805841	4.60854558599	2	0.183
3076	9	B5 LM	CHURCHMAN BIBLE	3079.0	167.538410048	0.83	3.27902308026	7.79457287509	4.1995403101	2	0.167
3077	9	B5 LM	CHURCHMAN BIBLE	3079.5	162.356817397	0.852	3.09978640282	8.1135709419	4.39544931061	2	0.15
3078	9	B5 LM	CHURCHMAN BIBLE	3080.0	136.145296492	0.768	1.8414144247	8.5069942964	4.84945512849	2	0.2
3079	7	B5 LM	CHURCHMAN BIBLE	3080.5	130.871268318	0.802	1.75845181367	8.48392204209	4.74868624015	2	0.183
3080	7	B5 LM	CHURCHMAN BIBLE	3081.0	147.858592381	0.83	2.64668388424	8.57633187629	4.09664286281	2	0.167
3081	7	B5 LM	CHURCHMAN BIBLE	3081.5	170.98790214	0.852	4.00583282385	7.00607848978	3.71514100133	2	0.15
3082	7	B5 LM	CHURCHMAN BIBLE	3082.0	190.37883674	0.867	4.57538173492	6.12651354022	3.6488748414	2	0.133
3083	7	B5 LM	CHURCHMAN BIBLE	3082.5	202.927142384	0.86	4.45787641596	4.94494639604	3.78694338771	2	0.117
3084	7	B5 LM	CHURCHMAN BIBLE	3083.0	196.182323517	0.844	5.23166540258	3.9164974495	3.84471025869	2	0.1
3085	7	B5 LM	CHURCHMAN BIBLE	3083.5	188.759387074	0.812	6.04983287178	3.48182398286	3.86736210446	2	0.083
3086	7	B5 LM	CHURCHMAN BIBLE	3084.0	183.201505032	0.812	6.37556853958	4.03690962413	3.74323507793	2	0.083
3087	7	B5 LM	CHURCHMAN BIBLE	3084.5	171.976151855	0.758	7.30066948933	5.68119614277	3.58973499187	2	0.067
3088	7	B5 LM	CHURCHMAN BIBLE	3085.0	152.616682781	0.701	7.52249587821	7.22319799309	3.48015158573	2	0.05
3089	7	B5 LM	CHURCHMAN BIBLE	3085.5	130.103497833	0.641	7.3032017067	8.27276825657	3.40849707774	2	0.033
3090	6	B5 LM	CHURCHMAN BIBLE	3086.0	109.325828837	0.59	6.2261623179	11.0512477135	3.43010003618	2	0.017
3091	3	C SH	CHURCHMAN BIBLE	3086.5	101.793342911	0.551	4.32158437892	15.0104819669	3.00654381823	1	1.0
3092	3	C SH	CHURCHMAN BIBLE	3087.0	98.0014175307	0.529	0.975304438057	23.2836306299	2.46068859668	1	0.971
3093	3	C SH	CHURCHMAN BIBLE	3087.5	94.0731665176	0.52	-3.28949373089	34.7540215192	2.02191929893	1	0.941
3094	3	C SH	CHURCHMAN BIBLE	3088.0	85.7145606735	0.512	-6.37026153779	44.258797295	1.85042083143	1	0.912
3095	3	C SH	CHURCHMAN BIBLE	3088.5	75.0040922206	0.511	-5.96018244261	46.9003673335	2.0209735102	1	0.882
3096	3	C SH	CHURCHMAN BIBLE	3089.0	65.4073761978	0.521	-2.86710402598	44.1175453682	2.34029710033	1	0.824
3097	3	C SH	CHURCHMAN BIBLE	3089.5	60.9566086244	0.526	0.779070709232	40.0344920323	2.49826530427	1	0.794
3098	3	C SH	CHURCHMAN BIBLE	3090.0	61.581374212	0.535	2.88573834156	38.4805246009	2.43880294907	1	0.765
3099	3	C SH	CHURCHMAN BIBLE	3090.5	62.3676914848	0.542	3.40560505589	37.7160989915	2.50820430167	1	0.735
3100	3	C SH	CHURCHMAN BIBLE	3091.0	66.2276462201	0.547	3.35533122718	36.7101168661	2.64841871667	1	0.706
3101	3	C SH	CHURCHMAN BIBLE	3091.5	70.5734253091	0.551	3.26623984382	33.6686729842	2.74187966917	1	0.676
3102	3	C SH	CHURCHMAN BIBLE	3092.0	72.8054991975	0.546	3.02362055758	31.661387386	2.82490466713	1	0.647
3103	3	C SH	CHURCHMAN BIBLE	3092.5	74.2061886967	0.554	4.16796339123	29.4091159923	2.66712135124	1	0.588
3104	2	C SH	CHURCHMAN BIBLE	3093.0	71.3355339208	0.567	4.34648502973	30.275113286	2.41101438231	1	0.559
3105	2	C SH	CHURCHMAN BIBLE	3093.5	68.7226484503	0.596	1.98391926911	32.2883303257	2.1521067235	1	0.529
3106	2	C SH	CHURCHMAN BIBLE	3094.0	71.1782568016	0.626	-1.47675335751	33.8471155486	2.14973566516	1	0.5
3107	2	C SH	CHURCHMAN BIBLE	3094.5	70.9216726363	0.648	-3.68258473476	31.0339282655	2.49168219108	1	0.471
3108	2	C SH	CHURCHMAN BIBLE	3095.0	69.9057971106	0.676	-1.78692696332	23.7870535406	3.08491556771	1	0.441
3109	2	C SH	CHURCHMAN BIBLE	3095.5	66.3674121186	0.729	3.89449260323	14.655698536	3.60605058293	1	0.382
3110	2	C SH	CHURCHMAN BIBLE	3096.0	68.0196403368	0.763	7.37757260049	9.92320785952	3.86381050944	1	0.353
3111	2	C SH	CHURCHMAN BIBLE	3096.5	68.7678589289	0.785	7.29656573902	7.77589365951	3.98266213955	1	0.324
3112	2	C SH	CHURCHMAN BIBLE	3097.0	67.7544498322	0.78	6.55566412951	8.11437814878	4.04518361777	1	0.294
3113	2	C SH	CHURCHMAN BIBLE	3097.5	66.5262146955	0.758	4.51596683334	11.4520124194	3.76876794392	1	0.265
3114	2	C SH	CHURCHMAN BIBLE	3098.0	69.0966383386	0.725	1.59090097955	19.8685735908	3.26072138746	1	0.235
3115	2	C SH	CHURCHMAN BIBLE	3098.5	75.675846634	0.647	0.630720876264	29.8684780013	2.59891365012	1	0.176
3116	2	C SH	CHURCHMAN BIBLE	3099.0	79.2645014641	0.609	1.0745260875	36.9836425647	2.18109435846	1	0.147
3117	2	C SH	CHURCHMAN BIBLE	3099.5	80.2366809094	0.584	2.5693499559	42.2175249864	1.8614153167	1	0.118
3118	2	C SH	CHURCHMAN BIBLE	3100.0	73.7528755999	0.576	1.48000973729	45.9741070538	1.61859779076	1	0.088
3119	2	C SH	CHURCHMAN BIBLE	3100.5	64.853899654	0.65	-3.92237703948	47.9343812321	1.50343273817	1	0.029
3120	8	C LM	CHURCHMAN BIBLE	3101.0	47.4634582202	0.71	-11.7833687654	44.9366312368	1.91881918159	2	1.0
3121	8	C LM	CHURCHMAN BIBLE	3101.5	33.5553302285	0.765	-16.7809684063	34.2571740788	2.84265805581	2	0.992
3122	8	C LM	CHURCHMAN BIBLE	3102.0	22.0366957958	0.839	-15.118377929	22.5164251447	4.08457049595	2	0.984
3123	8	C LM	CHURCHMAN BIBLE	3102.5	16.8056005829	0.937	-9.58180943142	11.9014479831	4.82094161541	2	0.976
3124	8	C LM	CHURCHMAN BIBLE	3103.0	12.6035687015	1.058	-3.87221475734	5.13618555038	5.09335108258	2	0.968
3125	8	C LM	CHURCHMAN BIBLE	3103.5	14.9187906615	1.195	-0.213615596422	3.06247854225	4.99543508861	2	0.96
3126	9	C LM	CHURCHMAN BIBLE	3104.0	18.8656301733	1.294	1.26075588459	2.87855941247	4.77622370948	2	0.952
3127	9	C LM	CHURCHMAN BIBLE	3104.5	26.2498323308	1.273	2.12372448322	3.98697450248	4.62201420334	2	0.944
3128	5	C LM	CHURCHMAN BIBLE	3105.0	36.4743337478	1.223	3.15233610768	5.54624863576	4.37131700253	2	0.935
3129	8	C LM	CHURCHMAN BIBLE	3105.5	36.2037744166	1.157	3.30882445193	6.40939035731	4.11095317321	2	0.927
3130	5	C LM	CHURCHMAN BIBLE	3106.0	33.331120657	1.069	3.02173879535	5.7653756489	3.94589236759	2	0.919
3131	5	C LM	CHURCHMAN BIBLE	3106.5	30.3854397842	0.994	2.68740227624	5.03613275642	4.05029508	2	0.911
3132	8	C LM	CHURCHMAN BIBLE	3107.0	27.3373179998	0.974	1.93629789809	5.54756634394	4.39027058493	2	0.903
3133	6	C LM	CHURCHMAN BIBLE	3107.5	27.6048682783	0.978	1.93542960108	4.60894614153	4.71214712808	2	0.895
3134	8	C LM	CHURCHMAN BIBLE	3108.0	29.9270001129	0.991	1.55462350172	5.57510868255	4.72901457037	2	0.887
3135	6	C LM	CHURCHMAN BIBLE	3108.5	33.2766506444	1.013	1.21273272075	5.07965851633	4.66180631659	2	0.879
3136	6	C LM	CHURCHMAN BIBLE	3109.0	35.619572182	1.04	0.737917577251	4.10323101497	4.68065339891	2	0.871
3137	6	C LM	CHURCHMAN BIBLE	3109.5	38.1749083601	1.044	0.928265695065	4.00457141753	4.74433134281	2	0.863
3138	6	C LM	CHURCHMAN BIBLE	3110.0	39.90988484	1.051	1.73425450485	3.47834170645	4.75661737622	2	0.855
3139	6	C LM	CHURCHMAN BIBLE	3110.5	45.6776204569	1.057	2.57744811742	4.44937497431	4.42296903139	2	0.847
3140	5	C LM	CHURCHMAN BIBLE	3111.0	46.4361576203	1.06	2.91336896277	5.80751528004	3.92885006931	2	0.839
3141	5	C LM	CHURCHMAN BIBLE	3111.5	47.3506798866	1.062	2.98637617694	6.11642713789	3.48028696011	2	0.831
3142	6	C LM	CHURCHMAN BIBLE	3112.0	41.6911111539	1.05	2.21161521841	5.8677278353	3.33049922287	2	0.823
3143	6	C LM	CHURCHMAN BIBLE	3112.5	36.2594292498	1.028	1.41946373356	6.21363652931	3.3183240094	2	0.815
3144	6	C LM	CHURCHMAN BIBLE	3113.0	35.1888084987	1.014	0.621670459344	5.92244603645	3.44003175942	2	0.806
3145	6	C LM	CHURCHMAN BIBLE	3113.5	36.7110200063	1.005	0.651211106242	6.47754740727	3.73538775857	2	0.798
3146	5	C LM	CHURCHMAN BIBLE	3114.0	38.1375822734	1.027	0.450952179775	6.665858411	4.11718958746	2	0.79
3147	5	C LM	CHURCHMAN BIBLE	3114.5	41.2616338775	1.057	0.70274307661	5.29301517927	4.28553427149	2	0.782
3148	6	C LM	CHURCHMAN BIBLE	3115.0	40.0545937372	1.087	0.751428895936	4.38955810252	4.17695824087	2	0.774
3149	6	C LM	CHURCHMAN BIBLE	3115.5	40.8049480135	1.109	0.788595464306	2.64201877781	4.04420478564	2	0.766
3150	6	C LM	CHURCHMAN BIBLE	3116.0	40.8421935951	1.107	0.789113976446	2.7009545451	3.91944886489	2	0.758
3151	5	C LM	CHURCHMAN BIBLE	3116.5	44.5212727688	1.085	0.926577570161	3.14627084907	4.01365542422	2	0.75
3152	5	C LM	CHURCHMAN BIBLE	3117.0	46.9826470608	1.07	2.51441898304	4.47148366421	4.0243965603	2	0.742
3153	5	C LM	CHURCHMAN BIBLE	3117.5	51.4886166274	1.061	3.45235927324	6.59838527742	3.95103515486	2	0.734
3154	5	C LM	CHURCHMAN BIBLE	3118.0	54.8715926832	1.052	4.20265147146	6.82543037844	3.71720033177	2	0.726
3155	5	C LM	CHURCHMAN BIBLE	3118.5	57.3583803543	1.034	3.64119999447	7.82412473534	3.62559526212	2	0.718
3156	5	C LM	CHURCHMAN BIBLE	3119.0	56.1218901099	1.003	2.55996532331	7.50027800691	3.64183155604	2	0.71
3157	5	C LM	CHURCHMAN BIBLE	3119.5	53.6401185845	0.972	1.60729947605	7.15765235573	3.69614679228	2	0.702
3158	5	C LM	CHURCHMAN BIBLE	3120.0	49.1856879337	0.954	1.50119387455	6.81965401993	3.67021050837	2	0.694
3159	5	C LM	CHURCHMAN BIBLE	3120.5	47.246527471	0.947	1.6440694653	7.59965401459	3.55985700368	2	0.685
3160	5	C LM	CHURCHMAN BIBLE	3121.0	45.5227428181	0.953	2.35291215003	8.08545127015	3.36695441995	2	0.677
3161	5	C LM	CHURCHMAN BIBLE	3121.5	48.6108439875	0.964	2.8264808178	7.92659238475	3.25819192754	2	0.669
3162	5	C LM	CHURCHMAN BIBLE	3122.0	50.8404936552	0.965	2.94812403349	7.54716670721	3.16141513815	2	0.661
3163	5	C LM	CHURCHMAN BIBLE	3122.5	49.5937102549	0.97	2.8017760627	7.08809760074	3.26557653578	2	0.653
3164	3	A1 SH	ALEXANDER D	2887.5	90.8671719932	0.612	8.04420295407	11.4109552513	3.00554714034	1	1.0
3165	3	A1 SH	ALEXANDER D	2888.0	91.6173433393	0.583	10.1192834038	12.3626292649	2.99844836895	1	0.974
3166	3	A1 SH	ALEXANDER D	2888.5	94.7106937785	0.579	11.6539178584	13.1126636636	3.00095418255	1	0.949
3167	3	A1 SH	ALEXANDER D	2889.0	94.3354264523	0.579	11.3032143265	13.7989247112	2.99744664628	1	0.923
3168	3	A1 SH	ALEXANDER D	2889.5	93.0424702621	0.572	10.5456910648	13.3203770792	3.00183441843	1	0.897
3169	3	A1 SH	ALEXANDER D	2890.0	86.8351076101	0.547	10.1065868986	13.0707329305	3.00445861181	1	0.872
3170	3	A1 SH	ALEXANDER D	2890.5	84.7327886073	0.531	9.72903831093	12.6415282529	2.99795293163	1	0.846
3171	2	A1 SH	ALEXANDER D	2891.0	86.0073751883	0.516	9.76543377755	12.8285717711	2.99631194403	1	0.821
3172	2	A1 SH	ALEXANDER D	2891.5	88.049084515	0.515	9.0255923589	13.800203891	2.99085272159	1	0.795
3173	3	A1 SH	ALEXANDER D	2892.0	90.2274071842	0.521	7.97482715916	15.3036887912	2.99720713959	1	0.769
3174	3	A1 SH	ALEXANDER D	2892.5	93.5796473336	0.521	7.53914008788	16.5109594136	2.99321891902	1	0.744
3175	3	A1 SH	ALEXANDER D	2893.0	92.6768614562	0.526	6.72859427225	16.7635785568	2.99698361288	1	0.718
3176	2	A1 SH	ALEXANDER D	2893.5	91.4156112848	0.526	4.90509128178	16.3293649168	2.9923793264	1	0.692
3177	2	A1 SH	ALEXANDER D	2894.0	87.7712618843	0.525	3.11473597798	15.4272683788	2.99115235873	1	0.667
3178	2	A1 SH	ALEXANDER D	2894.5	84.1591959909	0.524	2.26216724598	14.5239368883	3.00062088556	1	0.641
3179	2	A1 SH	ALEXANDER D	2895.0	78.3272198786	0.513	3.15654099985	13.0947161784	2.99167979205	1	0.615
3180	2	A1 SH	ALEXANDER D	2895.5	73.5355381129	0.5	4.56570534455	11.5228968214	3.00136236242	1	0.59
3181	2	A1 SH	ALEXANDER D	2896.0	72.2776449272	0.48	6.29473175099	10.2588396833	3.00607719996	1	0.564
3182	2	A1 SH	ALEXANDER D	2896.5	72.4825117087	0.465	7.32982986938	9.45362941103	3.00874227146	1	0.538
3183	2	A1 SH	ALEXANDER D	2897.0	74.7073049196	0.455	8.05539593567	9.65924668312	3.00856678141	1	0.513
3184	2	A1 SH	ALEXANDER D	2897.5	76.6854890452	0.449	8.68619988229	10.8355290482	3.01790844366	1	0.487
3185	2	A1 SH	ALEXANDER D	2898.0	80.7893886154	0.449	9.51627174909	12.4178965285	3.0187625676	1	0.462
3186	2	A1 SH	ALEXANDER D	2898.5	86.0245370241	0.461	9.88767658102	13.6253259818	3.01508941001	1	0.436
3187	2	A1 SH	ALEXANDER D	2899.0	89.8943049484	0.476	10.0886033291	14.0251449289	3.01041352023	1	0.41
3188	2	A1 SH	ALEXANDER D	2899.5	88.5989582574	0.484	9.51552347027	13.8814139046	3.00523856857	1	0.385
3189	3	A1 SH	ALEXANDER D	2900.0	80.8727253835	0.49	8.67608359009	13.5625812167	3.01557211569	1	0.359
3190	3	A1 SH	ALEXANDER D	2900.5	73.081946843	0.49	7.49880051885	13.08938254	3.00852553462	1	0.333
3191	2	A1 SH	ALEXANDER D	2901.0	67.660864423	0.483	7.09454464543	12.5130173719	3.00908546547	1	0.308
3192	3	A1 SH	ALEXANDER D	2901.5	64.1516216887	0.476	7.98841475219	11.7122003941	3.00905018133	1	0.282
3193	9	A1 SH	ALEXANDER D	2902.0	63.0389375123	0.471	9.69520221164	10.6668679274	3.01561857249	2	0.256
3194	9	A1 SH	ALEXANDER D	2902.5	63.6743605759	0.467	12.0141654659	11.2227855624	3.01881401261	2	0.231
3195	9	A1 SH	ALEXANDER D	2903.0	69.05021975	0.458	14.3615381049	14.0385728935	3.02146008809	2	0.205
3196	3	A1 SH	ALEXANDER D	2904.0	77.3783251329	0.42	15.4443150774	17.5868778562	3.02167876069	1	0.154
3197	3	A1 SH	ALEXANDER D	2904.5	82.6194858718	0.371	15.570902016	19.8296093596	3.01863779311	1	0.128
3198	2	A1 SH	ALEXANDER D	2905.0	85.0534675763	0.316	15.5023223039	20.2515369863	2.99095164626	1	0.103
3199	2	A1 SH	ALEXANDER D	2905.5	84.1531087427	0.279	16.2284764525	19.9407238448	2.95289309279	1	0.077
3200	3	A1 SH	ALEXANDER D	2906.0	76.8949280985	0.272	16.1962475168	19.1586555279	2.92417384659	1	0.051
3201	3	A1 SH	ALEXANDER D	2906.5	59.16358344	0.279	14.3452249752	17.131476246	2.9236397115	1	0.026
3202	9	A1 LM	ALEXANDER D	2907.0	38.0884824596	0.29	11.191042068	14.7935073446	2.90443520894	2	1.0
3203	9	A1 LM	ALEXANDER D	2907.5	25.5800196402	0.294	8.29364152438	12.5369031957	2.90300643739	2	0.985
3204	7	A1 LM	ALEXANDER D	2908.0	24.8239421672	0.29	6.91977230491	10.7592238858	2.89266369777	2	0.969
3205	7	A1 LM	ALEXANDER D	2908.5	29.0242053616	0.265	6.66906474949	9.10636508218	2.873077092	2	0.954
3206	6	A1 LM	ALEXANDER D	2909.0	33.7975840672	0.248	8.44619713312	8.24078324087	2.85724025391	2	0.938
3207	6	A1 LM	ALEXANDER D	2910.0	37.1899192087	0.22	11.2394950369	8.62989049255	2.84732566103	2	0.908
3208	6	A1 LM	ALEXANDER D	2910.5	40.5259170399	0.212	13.9826831833	9.96123478485	2.82732960132	2	0.892
3209	7	A1 LM	ALEXANDER D	2911.0	44.7749504185	0.207	14.1271133657	12.1390280971	2.83909062988	2	0.877
3210	7	A1 LM	ALEXANDER D	2911.5	46.9392744462	0.21	11.3680615202	14.3729678456	2.84989570269	2	0.862
3211	7	A1 LM	ALEXANDER D	2912.0	51.2746177677	0.228	8.61632759218	16.0852101324	2.86320485029	2	0.846
3212	7	A1 LM	ALEXANDER D	2912.5	56.1738995176	0.253	7.14766092167	16.3164826202	2.87985151673	2	0.831
3213	4	A1 LM	ALEXANDER D	2913.0	65.4300373669	0.299	7.53394033839	15.3888095904	2.91040998005	2	0.815
3214	4	A1 LM	ALEXANDER D	2913.5	80.3197257488	0.398	8.58580252064	13.9400617008	2.95751627375	2	0.8
3215	4	A1 LM	ALEXANDER D	2914.0	93.1459687871	0.52	9.49949723142	12.6035629672	2.99617221966	2	0.785
3216	4	A1 LM	ALEXANDER D	2914.5	102.349786275	0.636	9.88507749481	11.937603543	3.02452223046	2	0.769
3217	4	A1 LM	ALEXANDER D	2915.0	103.879338804	0.679	9.18067039204	11.0020333743	3.03530519	2	0.754
3218	4	A1 LM	ALEXANDER D	2915.5	98.6682492248	0.658	7.86765844517	10.22751566	3.03644175334	2	0.738
3219	8	A1 LM	ALEXANDER D	2916.0	87.0481547932	0.646	6.59605221987	9.93793618162	3.01636128479	2	0.723
3220	6	A1 LM	ALEXANDER D	2916.5	75.400878973	0.635	5.35902644482	10.0282863922	3.00521965805	2	0.708
3221	6	A1 LM	ALEXANDER D	2917.0	62.6915298636	0.635	4.29656182234	10.2345387121	3.010666615	2	0.692
3222	5	A1 LM	ALEXANDER D	2917.5	62.8550586442	0.641	4.84104858961	10.6198863771	3.01886535473	2	0.677
3223	5	A1 LM	ALEXANDER D	2918.0	63.8162833315	0.66	6.76652042436	10.6931269456	3.02786363901	2	0.662
3224	6	A1 LM	ALEXANDER D	2918.5	64.9911727046	0.671	8.96446542468	11.6419689535	3.05389271913	2	0.646
3225	6	A1 LM	ALEXANDER D	2919.0	67.2497925943	0.691	11.057900779	12.0646774743	3.06866403541	2	0.631
3226	6	A1 LM	ALEXANDER D	2919.5	66.8625862852	0.713	11.2012260932	12.1147131606	3.0877138854	2	0.615
3227	8	A1 LM	ALEXANDER D	2920.0	68.2104173139	0.735	9.49601329258	11.6339883158	3.09274375031	2	0.6
3228	8	A1 LM	ALEXANDER D	2920.5	67.1392669499	0.752	6.5866961005	10.8460676538	3.11333497175	2	0.585
3229	8	A1 LM	ALEXANDER D	2921.0	72.3767221449	0.757	3.83128554295	10.3139247409	3.11054052089	2	0.569
3230	8	A1 LM	ALEXANDER D	2921.5	82.1582489264	0.769	2.43026750793	10.344433226	3.09513481066	2	0.554
3231	8	A1 LM	ALEXANDER D	2922.0	98.7731204253	0.762	1.44780858381	10.7222855517	3.05648792288	2	0.538
3232	8	A1 LM	ALEXANDER D	2922.5	112.485169706	0.756	0.927995122354	10.8313317885	2.98576889728	2	0.523
3233	6	A1 LM	ALEXANDER D	2923.0	120.645718631	0.725	0.6159806832	10.6004582416	2.91929035275	2	0.508
3234	6	A1 LM	ALEXANDER D	2923.5	124.189959077	0.675	0.914847621758	10.2909574809	2.92553761203	2	0.492
3235	5	A1 LM	ALEXANDER D	2924.0	112.425022645	0.619	1.44431942731	9.85379904381	2.96164614699	2	0.477
3236	5	A1 LM	ALEXANDER D	2924.5	89.9085839685	0.571	2.40847324236	9.60276657525	2.99549152411	2	0.462
3237	6	A1 LM	ALEXANDER D	2925.0	60.5690962516	0.53	3.52235145262	9.78959974527	3.01263658384	2	0.446
3238	6	A1 LM	ALEXANDER D	2925.5	37.3975026503	0.501	4.09879377478	10.2373919047	3.01521406103	2	0.431
3239	5	A1 LM	ALEXANDER D	2926.0	25.7420226711	0.483	5.12659664366	10.6176249798	3.00976563399	2	0.415
3240	6	A1 LM	ALEXANDER D	2926.5	23.6422923081	0.471	5.50638868192	11.2774963346	3.00976942697	2	0.4
3241	6	A1 LM	ALEXANDER D	2927.0	23.994389716	0.458	5.31584576074	12.3166971701	3.01913639215	2	0.385
3242	6	A1 LM	ALEXANDER D	2927.5	24.3141005725	0.455	4.34815177119	13.4805604869	3.02663118746	2	0.369
3243	6	A1 LM	ALEXANDER D	2928.0	23.4625828193	0.47	2.98038699351	13.9430855544	3.01659782598	2	0.354
3244	6	A1 LM	ALEXANDER D	2928.5	23.1759128032	0.513	1.57400262149	14.3063993905	2.92856467347	2	0.338
3245	6	A1 LM	ALEXANDER D	2929.0	23.4890305574	0.555	0.896968781519	13.8867364158	2.8527001459	2	0.323
3246	6	A1 LM	ALEXANDER D	2929.5	23.8517015704	0.604	0.468912304995	13.4324887272	2.8120912135	2	0.308
3247	6	A1 LM	ALEXANDER D	2930.0	26.3466011623	0.635	1.05781118751	12.909593117	2.8752006577	2	0.292
3248	8	A1 LM	ALEXANDER D	2930.5	28.0819535226	0.661	1.41077860988	12.1033833818	2.97408790424	2	0.277
3249	6	A1 LM	ALEXANDER D	2931.0	31.9484028803	0.679	2.00693776167	11.6069490812	3.04518496211	2	0.262
3250	6	A1 LM	ALEXANDER D	2931.5	35.8645829406	0.696	2.33352358271	11.4340803351	3.07988089309	2	0.246
3251	5	A1 LM	ALEXANDER D	2932.0	41.191485607	0.702	2.90879799162	11.5795832694	3.08389239432	2	0.231
3252	6	A1 LM	ALEXANDER D	2932.5	47.3565229215	0.708	4.17074682567	11.718077606	3.08354921128	2	0.215
3253	6	A1 LM	ALEXANDER D	2933.0	53.1895811709	0.72	6.28481393582	11.6335540252	3.09737706149	2	0.2
3254	6	A1 LM	ALEXANDER D	2933.5	60.0343308948	0.739	8.91325631961	11.1277490138	3.10534800589	2	0.185
3255	4	A1 LM	ALEXANDER D	2934.0	66.3428764055	0.774	10.9889777453	11.0759208572	3.11482459812	2	0.169
3256	4	A1 LM	ALEXANDER D	2934.5	72.2128104126	0.803	12.2771037204	11.4509133173	3.12153327505	2	0.154
3257	4	A1 LM	ALEXANDER D	2935.0	77.512468104	0.825	11.2818036327	12.0834658394	3.12165630971	2	0.138
3258	4	A1 LM	ALEXANDER D	2935.5	82.3839539213	0.836	9.81580869235	12.6155275524	3.1156452262	2	0.123
3259	4	A1 LM	ALEXANDER D	2936.0	84.5055130966	0.811	8.0026558715	13.1432776959	3.12536631545	2	0.108
3260	4	A1 LM	ALEXANDER D	2936.5	84.545736334	0.78	7.14120456847	12.8661033178	3.1313279253	2	0.092
3261	6	A1 LM	ALEXANDER D	2937.0	84.1922465372	0.755	6.32471352005	11.5279443812	3.12712665285	2	0.077
3262	6	A1 LM	ALEXANDER D	2937.5	76.2802662483	0.739	4.90480061207	9.61792468818	3.13343917985	2	0.062
3263	6	A1 LM	ALEXANDER D	2938.0	70.7664308353	0.727	3.74985676727	8.44733247714	3.12529685694	2	0.046
3264	8	A1 LM	ALEXANDER D	2938.5	68.0556635415	0.721	4.59813490662	8.67002223857	3.13043276533	2	0.031
3265	8	A1 LM	ALEXANDER D	2939.0	69.7187529905	0.717	6.22038847241	10.365942427	3.12286434558	2	0.015
3266	3	B1 SH	ALEXANDER D	2939.5	75.8735398708	0.717	7.78006636001	12.697126857	3.10650225317	1	1.0
3267	3	B1 SH	ALEXANDER D	2940.0	81.850787449	0.717	7.35839289574	14.8181288301	3.09214087478	1	0.969
3268	3	B1 SH	ALEXANDER D	2940.5	81.5287417448	0.716	5.95472168753	15.0231066501	3.09359792602	1	0.938
3269	2	B1 SH	ALEXANDER D	2941.0	74.5618354701	0.722	5.2492303018	14.0185896412	3.09258592434	1	0.906
3270	2	B1 SH	ALEXANDER D	2941.5	68.4665532139	0.722	5.97500686939	12.5897308083	3.10088714805	1	0.875
